Index	Bogennummer	REDE_Namen	Sprache	WS1::TransliterationWS1
vw	47066	Grönnebeck/Grönnebek (Grønnebæk)	12	NEU (Buchstaben korrigiert): Om Winter flywer di tör Bladj omkring i æ Luft
vw	47073	Tyrstrup	12	NEU (Buchstaben korrigiert): Om Vinter flÿv'r de tör Blȃi omkring ægjemmel æ Luft.
vw	47078	Hvidding (Hviding)	12	NEU (Buchstaben korrigiert): Om Vinter flÿvver di tór Blaei omkring gjemmel e Luft.
vw	56471	Merzdorf	41	Simė letaju te ßuche hopėnka we tom lufschė hokowo.
vw	56504	Burg	41	Symi ledźa ssuche wopena psches loft.
vw	56507	Nochten	41	We Symje lětaja te ßuche Wopena we Loftcźi wokoło.
vw	56520	Luppa	41	W symje suche łopjena we powětre letaja.
vw	56694	Widno	42	W zýmnie przegohnioh wiater suché listỳ.
vw	56784	Zelistrzewo	42	Wzemie lótaio seche leste w lefce.
vw	56785	Jastarnia	42	Wzemie leco sechej Leste przez left.
vw	56799	Zalakowo	42	W zemie lataja suche Lesti przes Luft.
wx	56805	Sianowska Huta	42	w Simẏe lecum suchi Listi w Lifce.
wx	56814	Rebiechowo	42	W zemnie seche leste w lefce dokoła lotają.
wx	56846	Piechowice	42	W zemie letą suche liste bez luft.
wx	53478	Rombark	43	Wzimie lec̆o suche listi prźez powietrźe.
wx	53489	Rytel	43	W zimie latają suche liście w powietrzu.
wx	53514	Lubocien	43	w źymnie letą suchę liście w powietrzu.
wx	53521	Kamionka	43	W zimie latają suche liście w powietrzu.
wx	53535	Orzelek	43	W zimie latają suche liscia w powietrzu.
wx	53538	Szyroslaw	43	Wzimie spadaja̩ suche liscie zdrzew na ziemię.
wx	53545	Pisanica	43	W zimę lataią suchie liście w powietrzu.
wx	53567	Glinki	43	W zimie lata suche liście w powietrzu.
wx	53571	Gruczno	43	W zimie latają suchie liście po powietrzu.
wx	53581	Slawianowo	43	W zimie lata suche liście w powietrzu.
wx	53602	Zoledowo	43	Zimą latają suche listki w powietrzu.
wx	53616	Wrocki	43	Wzimie latają suchę liscie w powietrzu.
wx	53620	Morzewo	43	Zimie latają suche liście po powietrzu.
wx	53656	Bartosze	43	W zime lataią suche liścię w powietrzu.
wx	53663	Kraplewo	43	W zime furgają suche listy w powietrzu.
wx	53708	Pokrzydowo	43	Wzimie latają suche liście w powietrzu.
wx	53710	Boleszyn	43	Wzimę latają suche liście w powietrzu.
wx	53721	Nowy Swiat	43	Wzimnie latają suche liście wpowietrzu.
wx	53745	Wapno	43	Zimą ślotają suche liście w powietrzu.
wx	53756	Mamlicz	43	Zimą pomiata wiatr suchém liściem.
wx	53760	Rojewo	43	W zimie latają suche liście po powietrzu.
wx	53771	Wiatrowo	43	Zimą latają suche liścia wpowietrzu
wx	53819	Galezewo	43	Zimie suche liście latają w powietrzu.
wx	53822	Lojewo	43	Zimą lecą suche liscie w powietrzu
wx	53834	Bielawy	43	Wzimie lata suche liscie po powietrzu.
wx	53859	Chludowo	43	W zimie wzlaluje suche liście w powietrze.
wx	53872	Strzyzewo Koscielne	43	Zimą lata suche liście w powietrzu.
wx	53877	Kamieniec	43	Wzimie latają suche liście po powietrzu.
wx	55537	Ceradz Koscielny	43	W zimie lata suche liście po powietrzu.
wx	55565	Poznan	43	Zimą rozlatuje się suche liście po powietrzu.
wx	55569	Lowecin	43	Zimą latają suche liście w powietrzu.
wx	55586	Mierzewo	43	Zimą suche liście w powietrzu lata.
wx	55592	Dabrowka Wielkopolska	43	"Zima lecą suche liście. "
wx	55593	Slupia	43	W zimie latają suche liście w powietrzu.
wx	55621	Babin	43	Zimą (=w zimie) latają suche listki w powietrzu.
wx	55635	Tadeuszowo	43	Zimą zlatują suche liście w powietrzu.
wx	55646	Gorazdowo	43	Zimą latają suche liście po powietrzu.
wx	55656	Sierakowo	43	W zimie lata suche liście w powietrzu.
wx	55688	Turew	43	Zimą latają suche listki w powietrzu so koła.
wx	55701	Ludwinow	43	Zimą latają suchą liscie w powietrzu.
wx	55702	Radomierz	43	Zimą latają suche liścia w powietrzu
wx	55720	Kotlin	43	Zimą latają suche liscia po powietrzu.
wx	55725	Gorzno	43	Wzimie latają suche listki w powietrzu.
wx	55729	Drzeczewo Pierwsze	43	Wzimie unosi się suche liście w powietrzu.
wx	55733	Rusko	43	W zimie latają uschłe liście przez powietrze.
wx	55741	Brzezie	43	Zimą latają suche listki w powietrzu.
wx	55782	Torzeniec	43	Zimą lata suche liście po powietrzu.
wx	55794	Kuznica Slupska	43	Wzimie lata suche liṡċie wpowietrzu.
wx	55803	Kuklinow	43	Zimą lata suche liṡćia przez powietrze.
wx	55828	Pomocno	43	W zimie latają suche liście powietrzem.
wx	55848	Uciechow	43	Zimą lata suche liście w powietrzu.
wx	55855	Przygodziczki	43	Zimą latają suche liścia w powietrzu.
wx	55859	Kaliszkowice Kaliskie	43	Wzimie latają suche listki w powietrzu w około.
wx	55878	Trebaczow	43	W zimie lołce suche liście bez powietrzé.
wx	55894	Greboszow	43	Zimie loce suche liscie w lufcie.
wx	55900	Pawlowice Gorzowskie	43	W zimie te suche liśćie w lu[f?]cie lauce.
wx	55940	Skoraszewice	43	Zimą latają suche liście na powietrzu!
wx	55947	Kwiatkow	43	Wzimie krąży suche liście w powietrzu.
wx	55991	Zabrze	43	"Wzimie fúrgo suche liście w lufcie. "
wx	56013	Radoszowy	43	Wzimie loce suche liście w powietrzu.
wx	56022	Budziska	43	W zimie furgają (latają) such̃e listki (li[ś?]cie) w powietrzu.
wx	56027	Stanica	43	Wzimie latają suche liście przez powietrze.
wx	56041	Murcki	43	W zimie furgają suche listki w lufcie.
wx	56053	Wilkow	43	W zimie furgają suchy liściy przez luft /powietrze./
wx	56069	Dobieszowice	43	Wziemie furgają suchy liściy w luwcie.
wx	56077	Ujazd	43	W ziemie latają te słuche liscie w lufcie.
wx	56086	Rzeczyce	43	Wźimie furgaią suche listki w powietrze.
wx	56167	Staniszcze Male	43	Wzimie furgają suche listki wpowietrzu.
wx	56190	Ligota Proszkowska	43	Suche listki lotają luftem w zimie.
wx	56205	Radonia	43	Wzimie latają Listki suhe w Powietszu wokoło.
wx	56237	Kotorz Wielki	43	Wzimie suchy liscie leci w powietrzu.
wx	56247	Pawonkow	43	Wzimie furgoł suche liści w lufcie.
wx	56252	Cieszowa	43	W zimie furgają suche listki w lufcie.
wx	56257	Zieliniec	43	W źimie lotają suche liście w lufcie. (powietrzu.)
wx	56269	Debiniec	43	Wzime furgaj[ą?] te suche Listze Wluftzie.
wx	56274	Wedrynia	43	Wzimie furgają te suche listki bez powietrze.
wx	56338	Frydek	43	W zimie lecą suche listƚei przez powietrze (oder auch wluteie).
wx	56349	Pielgrzymowice	43	W zimie locą suche listki przes powietrze.
wx	56375	Nieboczowy	43	W zimie furkajom suche listki w powietrzu.
wx	56381	Swierklany Dolne	43	Wzimie lotaią suche liscie wluwcie.
wx	56539	Gieralcice	43	Wzimie latają suche liścia po powietrzu.
wx	56549	Borki Wielkie	43	Wzimie latają suche listki przez powietrze.
wx	56576	Kamien Slaski	43	Bez czas zimy latają suche listki w powietrzu.
wx	56580	Strzelce Opolskie	43	Wzimie latają suche liście w powietrzu.
wx	56600	Tarnowskie Góry	43	W zimie leci suche liście przez powietrze około.
wx	56650	Bujaków	43	W zimie lata suche liście wokoło przez powietrze.
wx	56681	Suszec	43	W zimie furają te szuchÿ liscie w lufcie.
wx	56761	Mgowo	43	Wzimie furgają latają suche liscie wpowietrzu
wx	56850	Lekarty	43	Wzimie fiurgają suche listy w powietrzu.
wx	56861	Lewald Wielki	43	Wzime furaio suche listi wpowietrzu.
wx	56870	Januszkowo	43	W źime furaiá̜ te suche listi w powietrzu.
wx	56877	Zimna Woda	43	Wźime furajo suche Lysti przeź powietrze.
wx	56884	Roklas	43	W zime furajo suche listki przes Powiatrze.
wx	56897	Lipowiec	43	Wźime furaio szuche Liśće, przes Powietrze
wx	56903	Zawojki	43	Wzime furaio te suche Liścze w Powietrzu.
wx	56916	Slawka Mala	43	W zime furaio zuche liscze w powietrzu.
wx	56953	Baranowo	43	W zima lataÿo suche lyscie w powierzu
xy	56956	Macice	43	Wzime furajo suche liscie przes powietrze.
xy	56963	Narzym	43	W zimę lataią suchę liscie w pojetrzu.
xy	56966	Napierki	43	W źime furaio śuche li[c/s?]ze proz powietrze.
xy	56975	Mierki	43	W zimę furaią suche liście bez powietrze.
xy	56979	Butryny	43	W zime furaią suche liście po poźetrzu.
xy	56994	Jerutki	43	Wzime lataią suche Liscie wpowietrzu.
xy	57047	Nowy Dwor	43	W zimę furaią Suche liście w powiebrzu.
xy	57066	Wysoki Grad	43	W iesieni liście oblatuio
xy	57070	Pogobie Srednie	43	Wzyme furaio suche liście w pogetrzu.
xy	57074	Lipnicken (Lipniki)	43	w zime latajo suche liście około besc powietrzie.
xy	-57081	Klebark Wielki	43	Wzimé lecą suche listy przez powietrze okolo.
xy	57106	Rybno	43	W źime suche liśćie w powietrzu furaią.
xy	57168	Saplaty	43	Wzime furaią szuche liście przesz powietrze.
xy	57181	Krutyn	43	W zime furaio szuche liście bes poietrśche.
xy	57183	Zdory	43	W zimę furaią szuchę liscie w powietrzu.
xy	57186	Ruda	43	W zimy fureio suche liśće w pojetrze.
xy	57191	Dybowo	43	W zime furają suche liście w pozietrzic.
xy	57203	Dlugosze	43	W zime lataio suchie liśćie bez powietrzie.
xy	57219	Sulimy	43	W zime lataio suche liście w powietrzu
xy	57232	Wejdyki	43	W źime furało suche liście w powietrzu.
xy	57258	Wilkasy	43	W zyme lataią suche liscie w powietrziu
xy	57275	Czerwonka	43	W żyme furajo suche lyscie dokoła w pożetrzu.
xy	57298	Zastruzne	43	W zime lataią szuche liście w powietrzu.
xy	57304	Skomack Wielki	43	W zime furaio uschłe listki przez powatrzie.
xy	57318	Kile	43	W źime furają suchie liście przez powietrzie.
xy	57321	Prawdziska	43	W zime lataio suche liscie bies pogietrzę.
xy	57340	Mosina	43	W zimie loto suche liscie po powietrzu.
xy	57348	Bnin	43	Zimą loto (lata) suche liście w powietrzu.
xy	57379	Binkowo	43	W zimie lotoł suche liśćie po powietrzu.
xy	57381	Kolniczki	43	Zimą loto suche liście po powietrzu.
xy	57394	Januszkowo	43	Zimą loto suchę liście po powietrzu.
xy	57406	Dabrowka Ludomska	43	Zimąm lato[t/ł?] suche liście w powietrzu.
xy	57407	Wiecanowo	43	W zimie letą suche liście v powietrzu na dół.
xy	57397	NA	43	W Wzime fr[u?]wajum te suhe Liście bes te na Wiatsze
xy	55528	Słone	44	Zsejmě litai suche listi luftǔ.
xy	56290	Groß Hoschütz (Velke Hostice)	44	W zimě letaju suche listi w luftě.
xy	56344	Ellgoth-Hultschin (Ostrava-Lhotka)	44	W zimě ljta suché listi w powětřj.
xy	44317	Zell-Pfarre	45	Pu zim frka ti suš list po vuft ukul.
xy	I125a	Heille	100	's Wintərs flĩẽgər də drṓgə(oor) blarə door də lucht.
xy	I140p	Axel	100	In de winter vliegen de drôge blāren deu de lucht
xy	I103p	Cadzand	100	In de winter vliegen de drôage bloren deu de lucht.
xy	I110a	Slijkplaat	100	's Winters vliegen de dröge blaoren deu(r) de lucht
xy	I095p	Hoedekenskerke	100	in de winter vliege de drōge blaeren deur de lucht
xy	I101p	Krabbendijke	100	In de winter vliegen de droage blaeren deur de locht
xy	I058p	Westkapelle	100	ĭ̀n də wĭ̀ntər ('s wĭ̀ntərs) vlī́gə də drồgə blêrən deur də lŭ̀cht
xy	I062a	Serooskerke	100	's winters waien de dooie blaeren dude lucht
xy	I048p	Colijnsplaat	100	in də wintər vlīgə də drō̆gə blêrən dör də lŏct
xy	I055p	Sint Annaland	100	In de winter vliege de drao*ge blèren du**r de lucht
xy	K173a	Kruisland	100	In de winter vliegen de droage blâôre deur de locht
xy	K155p	Zevenbergen	100	's wintərs fliĕgə də drṓgə* blā́rə dur də lucht
xy	K162a	Oosteind	100	In də wintər vliejgə də drṓgə blōārə dur də lucht.
xy	I032p	Burgh-Haamstede	100	's Winters vliehe de droahe blaeren deu də luht
xy	I031a	Scharendijke	100	's Winters vliēgen de drôge blaeren deu de locht
xy	I023p	Dirksland	100	in de winter vliege de draoge blaeren deur de locht
xy	K086p	Zuid-Beijerland	100	in də wintər vliege(n) de drôgə blêrə(n) deur de lucht
xy	K093p	'S-Gravendeel	100	In də wentər vliegə də drēūgə (deur) blōājər dur də lucht
xy	K101a	Nieuwendijk	100	In de weinter vliege de druege blaojer deur de lo*cht
xy	I008p	Rockanje	100	In de winter vliege de droge blare deur de lucht
xy	K042a	Vlaardingen	100	's winters vliegen de droge blaaien deur de lucht.
xy	K012p	Ouderkerk Aan den Ijssel	100	In de winter vliege de droge blaèje door de lucht.
xy	K022p	Willige Langerak	100	In de winter vliegen de droge blaoren door de lucht
xy	D005p	Den Haag	100	In de winter vlīXə də drōXə blādərə dœr də lyX
xy	E179p	Zwammerdam	100	In de winter vliege de droge blare door de lucht
xy	E181p	Zegveld	100	ĭ̀n də wĭ̀ntər vlī́gə də drṓgə blā́dərə dṓr də lŭ̀xt
xy	E133p	Katwijk Aan Zee	100	ĭ̀n də oewĭ̀ntər vlī́gə də drôgə blêrə deur də lŭ̀cht
xy	E138b	Abbenes	100	In de winter vliegen de droge blaaie deur de lucht
xy	E147a	De Kwakel	100	In de winter vliege de droge blare door de lucht.
xy	E080a	Velsen	100	In de winter fliege de droge bláre door de lucht
xy	E086p	Zaandam	100	In de winter vliege de droge bláre deur de lucht.
xy	E041p	Egmond Aan Zee	100	In de winter vliege de drowge blaedere deer de licht
xy	E047a	Stompetoren	100	In de winter vliege de droge blade deur de lucht
xy	E010p	Sint Maarten	100	In de winter vliege de drouge blade deur de lucht.
xy	E005p	Westerland	100	In de winter flien de blade deur de lucht.
xy	A009p	De Waal	100	In de winter fliêge de dròòge blader eur de lucht.
xy	K218p	Bladel	100	In də wentər (hat) vliejgə də drēug (deur) blāar dur də locht.
xy	K214p	Lage Mierde	100	In de wenter vliege de dröge blaar deŭr de kicgt
xy	K165p	Udenhout	100	In de winter vliege de dreuge blajer deur de lucht
xy	K104a	Herwijnen	100	In de wijnter vliege de dreuge bloajer deur de lucht ( of locht)
xy	K035p	Hei-En Boeicop	100	n de wijnter vliegen de droge bladeren door de lucht
xy	E192p	Utrecht	100	In de winter vliege de droge blââre deur de luch.
xy	E124p	Ankeveen	100	In de winter dwarrelen de bloadere door de lucht
xy	E091p	Monnickendam	100	in də wuntəj fliegə d¢ droogə blaaadərə doo(r) də lucht
xy	E058p	Hoorn	100	In de winter ('s winters) fliege de droge blaren door de lucht.
xy	E031a	Oostwoud	100	Swìntərs vlīgən də drougə blā́dən deur də lŭ̀cht.
xy	E003a	Den Oever	100	in de winter flien de dròòge blade deur de lucht
xy	Q095p	Maastricht	100	In de winter vlege de druug blajer door de loch
xy	L281p	Borkel	100	In de wijnter vliegen de drộg blaar deur de locht
xy	L226p	Woensel	100	's weintərs fliejgə də drēūg (deur) blōājəs dur də locht
xy	L177c	Middelrode	100	's Winters vliegen de dors blaojes dur de locht.
xy	L093p	Lith	100	In də wentər vliegə də drēūgə (deur) blōājər dur də lucht
xy	L003p	Maurik	100	in də wεintər vliǥə də drøǥə blɔ:j dər də ləx
xy	F165p	Amersfoort	100	ien də wient(ə)r vli.gə de dro.ge blṑjə dø:r də lŭ̀cht.
xy	F121p	Bunschoten-Spakenburg	100	in de winter vliegen de droge blajen deur de locht
xy	E040a	Venhuizen	100	In de winter vliege de drouge blare deur de lucht
xy	E040p	Enkhuizen	100	In de winter vliege de droage bladere deur de lucht
xy	A001p	Midsland	100	's wìnters vliegen de dosse boombladen door de lucht
xy	Q102p	Sint Antoniusbank	100	īn de wīnter vleege de drung blaajer door de loch
xy	L318p	Stramproy	100	swintjərs vle-gə də dr--ch blaajər door də locht
xy	L288b	Laar	100	ĭ̀n də wī̀nter vlḗgə dŏ̀r blā́r dṓr_rə lŏ̀cht.
xy	L237p	Helmond	100	In de winter vlīēgen de druig blajer dur de lucht.
yz	L157a	Oventje	100	‘s Winters vliegen de dreug blaajer dur de locht.
yz	L102p	Ravenstein	100	In de winter vlīgə de drœgə blā̆rə doêr de lycht
yz	L010p	Wageningen	100	In də wintə fligə də droegə blaoiərə dôê də loX
yz	F170p	Barneveld	100	In de wienter vliegen de dreuge bloajen deur de lucht.
yz	F124p	Putten	100	in də wīēntər vliegən də dreugə blaojən dūr də luxt
yz	F077p	Urk	100	In de winter vliegen de drōəge bloaru duur de locht.
yz	B046a	Minnertsga	100	Yn 'e winter fleane de droege blêdden tro(ch) de lôft.
yz	L290p	Panningen	100	In de wiňtor flēgr de drȳg blêr dōr de loXt
yz	L211p	Leunen	100	ien de winter vlīege de drüǝg blaar dör de lócht
yz	L116p	Beek	100	ien de winter fliege de drēūge blāōre dör de locht
yz	L023p	Arnhem	100	's Winters fliĕgə də drogə blḕrə door də lucht
yz	F173p	Hoenderloo	100	In də wintər vlí gən də dreugə blaaien deur de luch.
yz	F128p	Vierhouten	100	In de wienter vliegn de dreuge bloardn deur de lòch
yz	F102p	Oldebroek	100	In de winter vliegn de dreuge blaoren deur de lochte
yz	F079p	Ens	100	In de wienter vliegen de droge bloaden deur de lucht.
yz	F052p	Kuinre	100	in de winter vlieg'n de droge bladen deur de lucht
yz	B002p	Nes	100	In de winter vliege de droge bladen door de lucht
yz	F207p	Drempt	100	in de winter vliegt de dreuge blâân deur de loch
yz	F179p	Zutphen	100	In de winter vlîgen de dreuge blaaien deur de lucht.
yz	F132p	Diepenveen	100	In de winter vliegt de dreuge bladen door de lucht
yz	F106p	Windesheim	100	in de winter vliegt de dreuge blaan door de lucht.
yz	F086p	Rouveen	100	"'s Winters vlīgt də drȫgə blār""n dör də lúcht"
yz	F060p	Steenwijk	100	Jn de winter vlieg'n de blid'n deur de locht.
yz	F021p	Oldeberkoop	100	In de winter vliegen de dreuge bleaden deur de locht.
yz	G279a	Zieuwent	100	in wintər (flēēgt, flug) ət drēūgə loŏf dȫr də loch
yz	G246p	Lochem	100	swintəʀs fle:xt də dʀø:gə bla: dø:r də lɔx.
yz	G197p	Holten	100	s Weent^rs* vleegt de dreuge blaan dûr de log
yz	G139a	Arriën	100	in 'n winter vliegt de dreuge blãẽn deur de loch
yz	G091d	Linde	100	in de winter vliegt de dreuge blâân deur də locht
yz	G024p	Dwingeloo	100	in de winter vlŭg* het blad deur** de locht
yz	C145p	Zevenhuizen	100	Ien e winter vliegen de dreuge bloaden deur de lucht.
yz	C063p	Oldehove	100	winters flaign dreuge bloaren deur de lucht
yz	C023a	Hornhuizen	100	druge bloaren vlaig'n 's winters deur lucht hīn
yz	G257p	Haaksbergen	100	(in 't weente(r) , 's weente(r)s) vleegt de dreuge blâ duu(r) de lôch
yz	G173p	Almelo	100	's Weenters vleegt de dörre blae daarr de luch
yz	G094p	Gramsbergen	100	's winters giesselt de dreuge bla deur de logt
yz	G031p	Orvelte	100	In de winter vliegt de dreuge blaar'n deur de locht
yz	G007p	Rolde	100	s'Winters (in d'winter) fli(ie)gt d'dreugə bloadr deur d'locht
yz	C148a	Glimmen	100	in de wìnter ('s winters) vla̱igən də dreugə blo̱ad'n deur də lùcht
yz	C070a	Sint Annen	100	's Winters vlaigen de dreuge bloadrn deur de lucht.
yz	C001b	'T Lage Van De Weg	100	swinters vlaig'n dreuge bloar'n deur lucht èn
yz	G079a	Amsterdamscheveld	100	In de winter vliegən de dreuge blāden deur de locht.
yz	G058p	Emmen	100	In d'winter stoeft de dreuge blaarn deur d'locht.
yz	G012a	Nieuw-Buinen	100	in de winter vlaig'n de dröge blaoren deur de lucht
yz	C156p	Muntendam	100	In de wintervlaign de dreuge bloar'n deur de lȯgt
yz	C081p	Weiwerd	100	In de winter dwaaol'n de dreuge blṓr'n deur de lucht
yz	C042p	Spijk	100	Ien winter vlaige dreuge bloaren deur lucht hin
yz	C165p	Bellingwolde	100	's Winters vlaig'n de dreuge blȯann deur de lucht
yz	G285p	Meddo	100	In 'n winter vleecht de dröge blaâ dör de lôch.
yz	K189p	Essen	100	In de winter vliege de drooge bloaijers in de lucht ront. (jaune)
yz	P133a	Terlanen	100	In de winter vlieje de drüge bloire in de locht rond
yz	K191p	Meerle	100	's Winters vliege de drooge blaojer deur de locht
yz	K234p	Wechelderzande	100	in də wintər vli:jə də druəjə bloa̞rə in də luχt rɔ̞:nt
yz	K305p	Olen	100	In də wintər vli:gən də dreuəgə blâorən in də loecht ro:nt.
yz	P025p	Aarschot	100	in dǝ wintǝr vlīgǝ dǝ drū̆ǝgǝ bloĕrǝ in dǝ luxt rǫnt.
yz	P154p	Outgaarden	100	i̜n də wi̜ntər vleiɣ'ə də dry̜ə̯y'ə blọarən i̜n də loxt rọnt
yz	K196p	Poppel	100	In de winter vliege de dreuge blajer (Blaojer) in de locht rond.
yz	K241p	Retie	100	enə wē̜[nd?]ər vlīg'ən də dryəg'ə blōər dø̜ də loxt ront
yz	K314a	Gompel	100	enə wentər vlīgə də drȳəgə blō̜r enə lu̜xt ront.
yz	P047p	Loksbergen	100	In de winter vliege de drūrge blāre in de lœcht rond.
yz	P174p	Velm	100	En de Wenter vliege de druge bloër en de locht rom.
yz	L353p	Eksel	100	In den winter vliegen de druug blaer in de locht rond
yz	Q001p	Zonhoven	100	ẹnə wẹintər vlīgən ə drȳx blėər ẹnə lọxt rọnt.
yz	Q079p	Guigoven	100	en də wẹi̯ntər vli͜i̯ɣə də drøyx blø̜̄r en də lọux ront.
yz	L360p	Bree	100	inə wintjər vle:gə də dri:g bla:jər inə lɔχt ro̜nt.
yz	L417p	As	100	s Wènters vlége de dreg blajer èn de locht ront
yz	Q253p	Montzen	100	"Ijǝnǝ wīntǝr vlīgǝ dǝ druuch blaar övǝraal igǝn looǝt (rond wordt niet gebruikt in ""rondvliegen"")"
